lon,lat,Name,bkp,img_url,wiki_url,Hoehe,Ordnung,Color
13.211056,51.034501,97. Marbachhoehe,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e0/Liesel_24-03-2012_Triangulationspunkt_Marbacherh%C3%B6he.jpg/80px-Liesel_24-03-2012_Triangulationspunkt_Marbacherh%C3%B6he.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e0/Liesel_24-03-2012_Triangulationspunkt_Marbacherh%C3%B6he.jpg/80px-Liesel_24-03-2012_Triangulationspunkt_Marbacherh%C3%B6he.jpg,https://de.wikipedia.org/wiki/K%C3%B6niglich-S%C3%A4chsische_Triangulirung#97._Marbachh%C3%B6he,335,2,Green
13.083306,51.042306,98. Reichenbachhoehe,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Station_98_Reichenbachhoehe.jpg/80px-Station_98_Reichenbachhoehe.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Station_98_Reichenbachhoehe.jpg/80px-Station_98_Reichenbachhoehe.jpg,https://de.wikipedia.org/wiki/K%C3%B6niglich-S%C3%A4chsische_Triangulirung#98._Reichenbachh%C3%B6he,308,2,Green
12.935111,51.010861,99. Erlau,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Station_99_Erlau.jpg/80px-Station_99_Erlau.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Station_99_Erlau.jpg/80px-Station_99_Erlau.jpg,https://de.wikipedia.org/wiki/K%C3%B6niglich-S%C3%A4chsische_Triangulirung#99._Erlau,321,2,Green
12.949444,51.102111,100. Kreuz,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Station_101_Wetterh%C3%B6he.jpg/80px-Station_101_Wetterh%C3%B6he.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Station_101_Wetterh%C3%B6he.jpg/80px-Station_101_Wetterh%C3%B6he.jpg,https://de.wikipedia.org/wiki/K%C3%B6niglich-S%C3%A4chsische_Triangulirung#100._Kreuz,327,2,Green
13.218361,51.085361,101. Wetterhoehe,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Station_101_Wetterh%C3%B6he.jpg/80px-Station_101_Wetterh%C3%B6he.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Station_101_Wetterh%C3%B6he.jpg/80px-Station_101_Wetterh%C3%B6he.jpg,https://de.wikipedia.org/wiki/K%C3%B6niglich-S%C3%A4chsische_Triangulirung#101._Wetterh%C3%B6he,319,2,Green
13.238001,51.168722,102. Schleinitzhoehe,https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Schleinitzh%C3%B6he.jpg/80px-Schleinitzh%C3%B6he.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Schleinitzh%C3%B6he.jpg/80px-Schleinitzh%C3%B6he.jpg,https://de.wikipedia.org/wiki/K%C3%B6niglich-S%C3%A4chsische_Triangulirung#102._Schleinitzh%C3%B6he,255,2,Green
13.016583,51.179361,103. Eichhardthoehe,https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/Eichardth%C3%B6he.jpg/80px-Eichardth%C3%B6he.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/Eichardth%C3%B6he.jpg/80px-Eichardth%C3%B6he.jpg,https://de.wikipedia.org/wiki/K%C3%B6niglich-S%C3%A4chsische_Triangulirung#103._Eichhardth%C3%B6he,271,2,Green
13.128694,51.230306,104. Hohenwussen,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Station_104_Hohenwussen1.jpg/80px-Station_104_Hohenwussen1.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Station_104_Hohenwussen1.jpg/80px-Station_104_Hohenwussen1.jpg,https://de.wikipedia.org/wiki/K%C3%B6niglich-S%C3%A4chsische_Triangulirung#104._Hohenwussen,198,2,Green
13.133889,51.352611,105. Duerrenberg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Station_105_D%C3%BCrrenberg_-.JPG/80px-Station_105_D%C3%BCrrenberg_-.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Station_105_D%C3%BCrrenberg_-.JPG/80px-Station_105_D%C3%BCrrenberg_-.JPG,https://de.wikipedia.org/wiki/K%C3%B6niglich-S%C3%A4chsische_Triangulirung#105._D%C3%BCrrenberg,201,2,Green
13.095028,51.411917,106. Olganitz,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Station_106_Olganitz.jpg/80px-Station_106_Olganitz.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Station_106_Olganitz.jpg/80px-Station_106_Olganitz.jpg,https://de.wikipedia.org/wiki/K%C3%B6niglich-S%C3%A4chsische_Triangulirung#106._Olganitz,179,2,Green
12.814056,51.245722,107. Deditzhoehe,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Deditzh%C3%B6he.JPG/80px-Deditzh%C3%B6he.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Deditzh%C3%B6he.JPG/80px-Deditzh%C3%B6he.JPG,https://de.wikipedia.org/wiki/K%C3%B6niglich-S%C3%A4chsische_Triangulirung#107._Deditzh%C3%B6he,231,2,Green
12.704001,51.130611,108. Ballendorf,https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Station_108_Ballendorf.JPG/80px-Station_108_Ballendorf.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Station_108_Ballendorf.JPG/80px-Station_108_Ballendorf.JPG,https://de.wikipedia.org/wiki/K%C3%B6niglich-S%C3%A4chsische_Triangulirung#108._Ballendorf,229,2,Green
12.678194,51.301167,109. Frauenberg,,,https://de.wikipedia.org/wiki/K%C3%B6niglich-S%C3%A4chsische_Triangulirung#109._Frauenberg,161,2,Green
12.536528,51.400778,110. Schwarzeberg,,,https://de.wikipedia.org/wiki/K%C3%B6niglich-S%C3%A4chsische_Triangulirung#110._Schwarzeberg,177,2,Green
12.407001,51.418139,111. Markstein,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/K%C3%B6niglich-S%C3%A4chsische-Triangulation_station-111.jpg/80px-K%C3%B6niglich-S%C3%A4chsische-Triangulation_station-111.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/K%C3%B6niglich-S%C3%A4chsische-Triangulation_station-111.jpg/80px-K%C3%B6niglich-S%C3%A4chsische-Triangulation_station-111.jpg,https://de.wikipedia.org/wiki/K%C3%B6niglich-S%C3%A4chsische_Triangulirung#111._Markstein,139,2,Green
12.255001,51.342083,112. Wachberg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Station_112_Wachberg.jpg/80px-Station_112_Wachberg.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Station_112_Wachberg.jpg/80px-Station_112_Wachberg.jpg,https://de.wikipedia.org/wiki/K%C3%B6niglich-S%C3%A4chsische_Triangulirung#112._Wachberg,135,2,Green
12.268194,51.254722,113. Grenzhuebel (neuer Standort),https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/KnautnaundorfTriang.jpg/80px-KnautnaundorfTriang.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/KnautnaundorfTriang.jpg/80px-KnautnaundorfTriang.jpg,https://de.wikipedia.org/wiki/K%C3%B6niglich-S%C3%A4chsische_Triangulirung#113._Grenzh%C3%BCbel_(neuer_Standort),125,2,Green
12.253221,51.260071,113. Grenzhuebel,,,https://de.wikipedia.org/wiki/K%C3%B6niglich-S%C3%A4chsische_Triangulirung#113._Grenzh%C3%BCbel,131,2,Green
12.447833,51.280639,114. Wachau,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f2/Galgenberg_Triangulation.jpg/80px-Galgenberg_Triangulation.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f2/Galgenberg_Triangulation.jpg/80px-Galgenberg_Triangulation.jpg,https://de.wikipedia.org/wiki/K%C3%B6niglich-S%C3%A4chsische_Triangulirung#114._Wachau,165,2,Green
12.351056,51.188889,115. Kirchturm Pulgar,,,https://de.wikipedia.org/wiki/K%C3%B6niglich-S%C3%A4chsische_Triangulirung#115._Kirchturm_Pulgar,141,2,Green
12.526681,51.192201,116. Kirchturm Trages,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/TragesKirche3.JPG/80px-TragesKirche3.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/TragesKirche3.JPG/80px-TragesKirche3.JPG,https://de.wikipedia.org/wiki/K%C3%B6niglich-S%C3%A4chsische_Triangulirung#116._Kirchturm_Trages,159,2,Green
12.476331,51.175642,116. Crossen,,,https://de.wikipedia.org/wiki/K%C3%B6niglich-S%C3%A4chsische_Triangulirung#116._Crossen,126,2,Green
12.337083,51.115611,117. Kirchturm Hohendorf,https://upload.wikimedia.org/wikipedia/commons/thumb/1/19/Station_117_Hohendorf.jpg/80px-Station_117_Hohendorf.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/19/Station_117_Hohendorf.jpg/80px-Station_117_Hohendorf.jpg,https://de.wikipedia.org/wiki/K%C3%B6niglich-S%C3%A4chsische_Triangulirung#117._Kirchturm_Hohendorf,164,2,Green
12.480751,51.094251,118. Blumroda,,,https://de.wikipedia.org/wiki/K%C3%B6niglich-S%C3%A4chsische_Triangulirung#118._Blumroda,171,2,Green
12.612778,51.009167,119. Sahlis,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Vermessungss%C3%A4ule_bei_Kohren-Sahlis.jpg/80px-Vermessungss%C3%A4ule_bei_Kohren-Sahlis.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Vermessungss%C3%A4ule_bei_Kohren-Sahlis.jpg/80px-Vermessungss%C3%A4ule_bei_Kohren-Sahlis.jpg,https://de.wikipedia.org/wiki/K%C3%B6niglich-S%C3%A4chsische_Triangulirung#119._Sahlis,257,2,Green
12.554806,50.925139,120. Ziegelheim,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Marien-Wallfahrtskirche_zu_Ziegelheim.jpg/80px-Marien-Wallfahrtskirche_zu_Ziegelheim.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Marien-Wallfahrtskirche_zu_Ziegelheim.jpg/80px-Marien-Wallfahrtskirche_zu_Ziegelheim.jpg,https://de.wikipedia.org/wiki/K%C3%B6niglich-S%C3%A4chsische_Triangulirung#120._Ziegelheim,256,2,Green
12.504972,50.862001,121. Pfaffroda,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/Station_121_Pfaffroda.jpg/80px-Station_121_Pfaffroda.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/Station_121_Pfaffroda.jpg/80px-Station_121_Pfaffroda.jpg,https://de.wikipedia.org/wiki/K%C3%B6niglich-S%C3%A4chsische_Triangulirung#121._Pfaffroda,308,2,Green
12.341806,50.833222,122. Fuchsberg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/Station_122_Fuchsberg.jpg/80px-Station_122_Fuchsberg.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/Station_122_Fuchsberg.jpg/80px-Station_122_Fuchsberg.jpg,https://de.wikipedia.org/wiki/K%C3%B6niglich-S%C3%A4chsische_Triangulirung#122._Fuchsberg,333,2,Green
12.277028,50.764611,123. Oberalbertsdorf,,,https://de.wikipedia.org/wiki/K%C3%B6niglich-S%C3%A4chsische_Triangulirung#123._Oberalbertsdorf,373,2,Green
